"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"s_0001";"c_0001";"c_0002";"v_149";"ob_reason";"ob_age";"ob_realEstate";"ob_debt";"ob_invest";"ob_saving";"ob_feelingRisk";"ob_investPriority";"ob_scenario";"stimulus_played2";"stimulus_played1";"stimulus_played4";"stimulus_played3";"stimulus_played6";"stimulus_played5";"check_portfolioId";"sim_ethnicity";"sim_general";"sim_gender";"sim_age";"sim_language";"trust_general";"trust_contact";"trust_relationship";"trust_care";"trust_understand";"trust_warmth";"competence_general";"competence_capable";"competence_skillful";"competence_intelligent";"bene_values";"bene_honest";"bene_respect";"li_implement";"li_improvements";"li_better";"lic_amount";"sat_happy";"sat_right";"sat_satisfied";"benef_hurt";"benef_needs";"benef_help";"benef_important";"benef_welfare";"recomm_propensity";"loy_choose";"loy_best";"loy_loyal";"lif_portion";"learn_learn";"learn_improve";"learn_skills";"att_bestInterest";"att_trustworthy";"att_ownInterest";"att_commissions";"fwb_situation";"fwb_left";"fwb_behind";"person_reserved";"person_trsuting";"person_lazy";"person_stress";"person_artistic";"person_sociable";"person_fault";"person_through";"person_nervous";"person_imagination";"patience154";"patience185";"patience202";"patience210";"patience215";"patience206";"patience193";"patience197";"patience189";"patience169";"patience177";"patience181";"patience173";"patience161";"patience165";"patience158";"patience125";"patience139";"patience146";"patience150";"patience143";"patience132";"patience136";"patience129";"patience112";"patience119";"patience122";"patience116";"patience106";"patience109";"patience103";"patience_general";"literacy1";"literacy2";"literacy3";"literacy4";"literacy5";"literacy6";"literacy7";"check_portfolioType";"check_advisorType";"dem_gender";"dem_ethnicity";"dem_usResidence";"dem_financialAdvisorUsage";"dem_education";"income";"browser";"referer";"device_type";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts6047382";"rts6047383";"rts6047385";"rts6047387";"rts6047388";"rts6047389";"rts6047390";"rts6047391";"rts6047392";"rts6047393";"rts6047394";"rts6047395";"rts6047396";"rts6047397";"rts6047398";"rts6047401";"rts6047403";"rts6047406";"rts6047408";"rts6047411";"rts6047413";"rts6047414";"rts6047415";"rts6047416";"rts6047417";"rts6047418";"rts6047419";"rts6047420";"rts6047421";"rts6047422";"rts6047424";"rts6047426";"rts6047428";"rts6047430";"rts6047432";"rts6047434";"rts6047436";"rts6047438";"rts6047440";"rts6047442";"rts6047444";"rts6047446";"rts6047448";"rts6047450";"rts6047452";"rts6047454";"rts6047456";"rts6047458";"rts6047460";"rts6047462";"rts6047464";"rts6047466";"rts6047468";"rts6047470";"rts6047472";"rts6047474";"rts6047476";"rts6047478";"rts6047480";"rts6047482";"rts6047483";"rts6047484";"rts6047485";"rts6047486"
"114";"0";"0";"31";"6047487";"-77";"727";"-77";"0.75";"4";"60a0f0a3304a7c10be7332d2";"1";"32";"0";"400000";"1000";"200";"2";"4";"3";"-77";"-77";"-77";"-77";"-77";"1";"I did not receive a Portfolio ID from Jamie, but he recommended high risk, high return, with 85% in stocks ";"1";"3";"7";"6";"6";"3";"3";"2";"3";"2";"4";"5";"5";"5";"5";"4";"4";"4";"4";"4";"4";"65";"4";"4";"4";"4";"3";"2";"2";"2";"30";"4";"3";"1";"70";"5";"6";"5";"3";"3";"6";"6";"6";"2";"6";"7";"2";"4";"3";"2";"1";"7";"6";"7";"3";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"4";"3";"1";"2";"2";"2";"3";"1";"3";"1";"1";"2";"1";"1";"5";"0";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047386,6047387,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047409,6047410,6047412,6047413,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"0";"1";"0";"-77";"-77";"a6a7b9702306720bc5016cf0cb283e7b";"1";"0";"1663001434";"2022-09-12 16:50:34";"2022-09-12 17:02:41";"0000-00-00 00:00:00";"28";"40";"0";"90";"100";"112";"123";"130";"139";"146";"152";"160";"173";"183";"186";"0";"0";"0";"0";"0";"253";"346";"352";"376";"411";"488";"498";"501";"550";"565";"570";"575";"579";"582";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"592";"696";"705";"727"
"115";"0";"0";"31";"6047487";"-77";"537";"-77";"0.75";"1";"62c79dafb9222348d5e5a90c";"2";"31";"1500000";"1000000";"25000";"500";"3";"3";"3";"-77";"-77";"-77";"-77";"1";"-77";"2";"7";"5";"7";"7";"5";"4";"4";"3";"3";"4";"4";"5";"5";"5";"5";"4";"4";"6";"2";"3";"3";"40";"4";"4";"4";"4";"4";"4";"3";"3";"50";"4";"3";"3";"0";"5";"7";"5";"5";"5";"6";"7";"2";"4";"2";"4";"4";"2";"6";"2";"6";"1";"6";"2";"7";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"3";"1";"2";"1";"3";"3";"1";"3";"1";"1";"2";"1";"2";"6";"115000";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047385,6047386,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047409,6047410,6047411,6047412,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"1";"0";"0";"-77";"-77";"d4d20687a90d2485234015dc87c3ff30";"1";"0";"1663001440";"2022-09-12 16:50:40";"2022-09-12 16:59:37";"0000-00-00 00:00:00";"10";"19";"44";"0";"55";"62";"69";"79";"93";"125";"136";"142";"150";"156";"159";"0";"0";"0";"0";"220";"0";"223";"228";"242";"270";"349";"359";"361";"397";"404";"408";"411";"413";"415";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"426";"515";"521";"537"
"116";"0";"0";"31";"6047487";"-77";"1242";"-77";"0.75";"2";"611feee3fbf3a45d9af39eeb";"3";"29";"0";"10000";"50000";"2000";"2";"4";"3";"-77";"-77";"-77";"-77";"-66";"-77";"2";"5";"6";"7";"4";"5";"6";"3";"6";"5";"4";"6";"6";"4";"6";"7";"6";"4";"5";"6";"7";"6";"50";"6";"3";"6";"5";"3";"6";"5";"3";"70";"6";"3";"4";"70";"5";"6";"4";"6";"5";"7";"6";"5";"6";"3";"5";"6";"3";"4";"6";"5";"3";"6";"5";"4";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"3";"2";"3";"3";"2";"2";"3";"2";"2";"1";"2";"1";"1";"6";"50000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047386,6047387,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047409,6047410,6047411,6047412,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"0";"0";"0";"-77";"-77";"213a3658f075a3c62f651b3e5acc27f5";"1";"0";"1663001714";"2022-09-12 16:55:14";"2022-09-12 17:15:56";"0000-00-00 00:00:00";"349";"410";"0";"469";"504";"535";"548";"574";"586";"608";"623";"634";"642";"661";"665";"0";"0";"0";"0";"733";"0";"756";"844";"871";"909";"994";"1005";"1010";"1038";"1066";"1073";"1080";"1084";"1088";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1100";"1189";"1209";"1242"
"117";"0";"0";"31";"6047487";"-77";"801";"-77";"0.375";"1";"603d6ae665fbaacb5621ede2";"3";"25";"50000";"0";"25000";"10000";"2";"3";"1";"-77";"-77";"1";"-77";"-77";"-77";"2";"5";"7";"5";"5";"5";"6";"5";"6";"5";"7";"6";"6";"5";"7";"7";"6";"4";"7";"6";"7";"6";"20";"7";"7";"6";"5";"7";"6";"6";"5";"40";"7";"5";"5";"50";"6";"7";"7";"6";"7";"7";"6";"5";"6";"6";"6";"5";"7";"7";"7";"6";"5";"4";"6";"6";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"3";"2";"3";"3";"2";"1";"1";"1";"1";"1";"2";"1";"2";"6";"100000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047385,6047386,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047405,6047406,6047407,6047409,6047414,6047415,6047416,6047417,6047418,6047418,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"1";"0";"0";"-77";"-77";"5bf6a05a59826dbce19dccd5a584778c";"1";"0";"1663001805";"2022-09-12 16:56:45";"2022-09-12 17:10:06";"0000-00-00 00:00:00";"13";"23";"107";"0";"113";"119";"124";"136";"139";"144";"151";"155";"160";"167";"170";"0";"0";"282";"0";"0";"0";"285";"289";"295";"306";"351";"356";"358";"452";"458";"460";"462";"463";"465";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"467";"766";"779";"801"
"118";"0";"0";"31";"6047487";"-77";"2808";"-77";"0.125";"1";"610455c1ee6fdb0b18a4bcf2";"1";"20";"0";"0";"100";"25";"2";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"2";"7";"4";"1";"3";"4";"6";"3";"1";"5";"5";"4";"6";"6";"6";"6";"4";"5";"6";"6";"6";"4";"30";"4";"6";"6";"5";"5";"3";"5";"3";"50";"4";"4";"4";"10";"5";"6";"6";"5";"4";"4";"4";"4";"2";"3";"7";"5";"3";"3";"3";"2";"3";"6";"6";"4";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"4";"2";"2";"3";"3";"3";"1";"3";"1";"1";"2";"2";"1";"2";"3";"1000";"Mozilla/5.0 (X11; CrOS x86_64 14909.132.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047385,6047386,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047400,6047401,6047402,6047404,6047409,6047414,6047402,6047404,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047421,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"1";"0";"0";"-77";"-77";"a0491dd78fcfbb12bb52fc637275501e";"1";"0";"1663001847";"2022-09-12 16:57:27";"2022-09-12 17:44:15";"0000-00-00 00:00:00";"221";"229";"436";"0";"461";"469";"476";"488";"495";"503";"518";"523";"541";"552";"555";"1053";"0";"0";"0";"0";"0";"1056";"1060";"1084";"1987";"2494";"2514";"2517";"2626";"2635";"2638";"2645";"2648";"2651";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2661";"2778";"2787";"2808"
"119";"0";"0";"31";"6047487";"-77";"632";"-77";"0.375";"3";"5f565c9592080106c6b4d467";"1";"32";"0";"18000";"100";"50";"2";"2";"2";"-77";"-77";"-77";"1";"-77";"-77";"2";"1";"1";"1";"2";"6";"5";"5";"4";"5";"4";"4";"6";"6";"6";"6";"4";"5";"5";"4";"4";"4";"5";"4";"4";"4";"5";"4";"4";"4";"4";"37";"4";"4";"4";"5";"4";"6";"5";"5";"4";"5";"5";"6";"2";"5";"7";"2";"3";"2";"6";"1";"3";"5";"6";"5";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"4";"3";"2";"3";"2";"3";"3";"3";"1";"1";"2";"2";"1";"2";"5";"12000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047385,6047386,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047405,6047407,6047408,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"0";"1";"0";"-77";"-77";"fda007f463ed5399fec40f2addb9d1fb";"1";"0";"1663001882";"2022-09-12 16:58:02";"2022-09-12 17:08:34";"0000-00-00 00:00:00";"97";"108";"135";"0";"151";"160";"169";"179";"190";"199";"207";"213";"227";"235";"238";"0";"0";"0";"309";"0";"0";"315";"322";"336";"367";"434";"447";"450";"496";"502";"507";"511";"516";"520";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"527";"597";"608";"632"
"120";"0";"0";"31";"6047487";"-77";"2035";"-77";"0.5";"4";"62e0629e7fbb8a1907dade0e";"1";"40";"98000";"0";"10000";"3000";"2";"3";"2";"-77";"-77";"-77";"-66";"-77";"-77";"2";"3";"3";"5";"3";"5";"6";"6";"5";"6";"6";"5";"6";"6";"6";"6";"6";"6";"6";"5";"5";"5";"42";"5";"5";"5";"5";"5";"5";"5";"5";"62";"5";"5";"5";"31";"6";"6";"6";"5";"4";"5";"6";"2";"6";"1";"5";"6";"1";"6";"2";"6";"2";"6";"2";"7";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"2";"-77";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"3";"1";"3";"1";"2";"2";"2";"1";"2";"1";"2";"1";"1";"5";"48900";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:104.0) Gecko/20100101 Firefox/104.0";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047386,6047387,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047405,6047407,6047408,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047439,6047440,6047441,6047442,6047443,6047445,6047446,6047447,6047453,6047483,6047484,6047485,6047486,6047487";"0";"0";"0";"-77";"-77";"58b83b97d7aa6d3fbfee9b81e034a7a6";"1";"0";"1663001886";"2022-09-12 16:58:06";"2022-09-12 17:32:01";"0000-00-00 00:00:00";"338";"352";"0";"500";"637";"653";"665";"693";"700";"714";"729";"738";"755";"768";"772";"0";"0";"0";"832";"0";"0";"852";"871";"904";"965";"1128";"1140";"1146";"1267";"1287";"1292";"0";"0";"0";"0";"0";"0";"0";"1304";"1308";"0";"1311";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1331";"1882";"1946";"2035"
"121";"0";"0";"31";"6047487";"-77";"643";"-77";"0.75";"2";"5eace152e25d6800091dd418";"1";"43";"0";"30000";"1000";"20";"3";"4";"2";"-77";"-77";"-77";"-77";"1";"-77";"2";"7";"5";"1";"4";"5";"5";"4";"4";"4";"4";"4";"4";"5";"5";"5";"4";"5";"5";"4";"5";"5";"57";"2";"6";"5";"3";"4";"4";"5";"4";"62";"4";"4";"4";"9";"5";"6";"6";"5";"5";"6";"6";"7";"2";"7";"5";"4";"4";"3";"2";"4";"6";"5";"6";"5";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"3";"3";"1";"3";"3";"2";"2";"1";"3";"1";"2";"2";"1";"2";"5";"30000";"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047386,6047387,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047409,6047410,6047411,6047412,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047439,6047440,6047441,6047442,6047443,6047444,6047445,6047447,6047453,6047483,6047484,6047485,6047486,6047487";"1";"1";"0";"-77";"-77";"47138652b05a370d45a41eadd030dcd8";"1";"0";"1663001887";"2022-09-12 16:58:07";"2022-09-12 17:08:50";"0000-00-00 00:00:00";"6";"12";"0";"45";"52";"59";"71";"78";"89";"101";"112";"118";"136";"147";"150";"0";"0";"0";"0";"214";"0";"219";"223";"257";"307";"435";"446";"448";"507";"513";"516";"0";"0";"0";"0";"0";"0";"0";"519";"522";"524";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"535";"610";"620";"643"
"124";"0";"0";"31";"6047487";"-77";"1993";"-77";"0.5";"3";"5d31266f466cc90019de4e43";"2";"39";"0";"75000";"1000";"100";"3";"2";"2";"-77";"-77";"-77";"1";"-77";"-77";"2";"2";"2";"2";"6";"4";"6";"4";"4";"6";"5";"5";"6";"5";"6";"6";"6";"6";"6";"6";"6";"6";"5";"6";"6";"6";"6";"6";"5";"5";"5";"87";"5";"5";"5";"5";"6";"6";"6";"6";"6";"3";"5";"4";"3";"6";"6";"6";"4";"4";"2";"2";"2";"6";"5";"6";"1";"1";"2";"-77";"-77";"-77";"2";"-77";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"2";"2";"2";"2";"3";"2";"1";"2";"1";"2";"2";"1";"2";"5";"66000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047385,6047386,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047405,6047407,6047408,6047409,6047414,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047433,6047434,6047435,6047437,6047438,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"0";"0";"0";"-77";"-77";"9993da3ace5d305afde79e51041a6e67";"1";"0";"1663002416";"2022-09-12 17:06:56";"2022-09-12 17:40:09";"0000-00-00 00:00:00";"54";"202";"959";"0";"1121";"1129";"1257";"1265";"1273";"1281";"1287";"1295";"1318";"1325";"1328";"0";"0";"0";"1592";"0";"0";"1595";"1604";"1629";"1707";"1788";"1796";"1798";"1851";"1858";"1863";"1866";"0";"0";"0";"1868";"0";"1871";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1878";"1950";"1975";"1993"
"125";"0";"0";"31";"6047487";"-77";"648";"-77";"0";"4";"583b397f54686200010f1d20";"1";"50";"0";"0";"500";"250";"1";"1";"1";"-77";"1";"-77";"-77";"-77";"-77";"2";"1";"1";"1";"2";"3";"2";"1";"1";"2";"2";"1";"2";"2";"2";"1";"2";"1";"2";"1";"1";"1";"0";"1";"2";"2";"3";"2";"1";"1";"1";"0";"1";"1";"1";"0";"1";"1";"1";"2";"1";"7";"7";"4";"5";"1";"6";"1";"1";"6";"3";"1";"1";"6";"1";"1";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"3";"1";"3";"3";"2";"2";"1";"1";"2";"2";"2";"1";"2";"5";"40000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047386,6047387,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047400,6047402,6047403,6047404,6047409,6047414,6047404,6047409,6047414,6047415,6047416,6047417,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047428,6047429,6047430,6047431,6047433,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"0";"0";"0";"-77";"-77";"de6e2b141f71e067ad9b830a9ced92fe";"1";"0";"1663002500";"2022-09-12 17:08:20";"2022-09-12 17:19:08";"0000-00-00 00:00:00";"29";"35";"0";"78";"91";"100";"108";"115";"119";"125";"130";"135";"146";"157";"159";"0";"305";"0";"0";"0";"0";"309";"316";"333";"365";"421";"428";"431";"483";"491";"497";"502";"505";"509";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"516";"610";"625";"648"
"127";"0";"0";"31";"6047487";"-77";"866";"-77";"0.625";"1";"62e6c5d05d354e1f99d612e4";"2";"31";"800";"0";"1000";"400";"4";"2";"2";"-77";"-77";"1";"-77";"-77";"-77";"2";"7";"7";"7";"7";"7";"7";"7";"4";"7";"7";"7";"6";"6";"6";"6";"7";"7";"7";"7";"7";"7";"10";"7";"7";"7";"7";"7";"7";"7";"7";"50";"7";"7";"7";"20";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"1";"1";"2";"-77";"-77";"-77";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"3";"2";"1";"1";"1";"1";"3";"1";"2";"1";"1";"2";"1";"2";"3";"22000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047385,6047386,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047405,6047406,6047407,6047409,6047414,6047415,6047416,6047416,6047416,6047417,6047418,6047419,6047419,6047419,6047420,6047421,6047421,6047421,6047422,6047423,6047424,6047425,6047426,6047427,6047433,6047434,6047435,6047436,6047437,6047439,6047453,6047483,6047484,6047485,6047486,6047487";"0";"0";"0";"-77";"-77";"a65ebcffea5510dcceb2e72691d71011";"1";"0";"1663002692";"2022-09-12 17:11:32";"2022-09-12 17:25:58";"0000-00-00 00:00:00";"5";"18";"20";"0";"23";"139";"148";"172";"187";"215";"330";"345";"357";"391";"394";"0";"0";"473";"0";"0";"0";"481";"484";"498";"573";"647";"656";"660";"729";"747";"755";"759";"0";"0";"0";"765";"768";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"777";"825";"843";"866"
"128";"0";"0";"31";"6047487";"-77";"2157";"-77";"0.625";"4";"5eb074c7e612c1129942044c";"3";"49";"350000";"0";"10000";"1000";"3";"4";"1";"-77";"-77";"-77";"1";"-77";"-77";"2";"1";"3";"7";"2";"5";"4";"4";"1";"1";"4";"4";"5";"5";"5";"1";"4";"4";"4";"4";"4";"4";"20";"4";"4";"4";"6";"4";"1";"3";"3";"50";"2";"2";"1";"0";"7";"7";"6";"4";"4";"5";"5";"1";"4";"1";"5";"6";"1";"7";"1";"5";"1";"7";"1";"7";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"-77";"-77";"-77";"2";"-77";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"3";"2";"3";"3";"2";"1";"1";"2";"2";"1";"2";"1";"1";"5";"40000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"6047382,6047383,6047384,6047386,6047387,6047388,6047389,6047390,6047391,6047392,6047393,6047394,6047395,6047396,6047397,6047398,6047399,6047404,6047405,6047407,6047408,6047409,6047414,6047415,6047416,6047417,6047418,6047418,6047418,6047419,6047420,6047421,6047422,6047423,6047424,6047425,6047439,6047440,6047441,6047447,6047448,6047449,6047451,6047452,6047453,6047483,6047484,6047484,6047484,6047485,6047486,6047487";"0";"1";"0";"-77";"-77";"0530d97518d5f4a83e1940037da0be83";"1";"0";"1663003050";"2022-09-12 17:17:30";"2022-09-12 17:53:27";"0000-00-00 00:00:00";"25";"36";"0";"207";"227";"249";"265";"287";"298";"314";"325";"335";"364";"443";"448";"0";"0";"0";"517";"0";"0";"526";"536";"582";"906";"1007";"1031";"1036";"1106";"1121";"1128";"0";"0";"0";"0";"0";"0";"0";"1135";"0";"0";"0";"1140";"0";"1148";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1161";"2085";"2129";"2157"
