"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"s_0001";"c_0001";"c_0002";"v_149";"ob_reason";"ob_age";"ob_realEstate";"ob_debt";"ob_invest";"ob_saving";"ob_feelingRisk";"ob_investPriority";"ob_scenario";"stimulus_played1";"stimulus_played2";"stimulus_played3";"stimulus_played4";"stimulus_played5";"stimulus_played6";"check_portfolioId";"sim_ethnicity";"sim_general";"sim_gender";"sim_age";"sim_language";"trust_general";"trust_contact";"trust_relationship";"trust_care";"trust_understand";"trust_warmth";"competence_general";"competence_capable";"competence_skillful";"competence_intelligent";"bene_values";"bene_honest";"bene_respect";"li_implement";"li_improvements";"li_better";"lic_amount";"sat_happy";"sat_right";"sat_satisfied";"benef_hurt";"benef_needs";"benef_help";"benef_important";"benef_welfare";"recomm_propensity";"loy_choose";"loy_best";"loy_loyal";"lif_portion";"learn_learn";"learn_improve";"learn_skills";"att_bestInterest";"att_trustworthy";"att_ownInterest";"att_commissions";"fwb_situation";"fwb_left";"fwb_behind";"person_reserved";"person_trsuting";"person_lazy";"person_stress";"person_artistic";"person_sociable";"person_fault";"person_through";"person_nervous";"person_imagination";"patience154";"patience185";"patience202";"patience210";"patience215";"patience206";"patience193";"patience197";"patience189";"patience169";"patience177";"patience181";"patience173";"patience161";"patience165";"patience158";"patience125";"patience139";"patience146";"patience150";"patience143";"patience132";"patience136";"patience129";"patience112";"patience119";"patience122";"patience116";"patience106";"patience109";"patience103";"patience_general";"literacy1";"literacy2";"literacy3";"literacy4";"literacy5";"literacy6";"literacy7";"check_portfolioType";"check_advisorType";"dem_gender";"dem_ethnicity";"dem_usResidence";"dem_financialAdvisorUsage";"dem_education";"income";"browser";"referer";"device_type";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts5994175";"rts5994197";"rts5994203";"rts5994205";"rts5994206";"rts5994207";"rts5994208";"rts5994210";"rts5994211";"rts5994212";"rts5995710";"rts5995723";"rts5995737";"rts5996044";"rts5996378";"rts5996433";"rts5996446";"rts5996448";"rts5996615";"rts5996617";"rts5996618";"rts5996619";"rts5996622";"rts5996625";"rts5996627";"rts5996628";"rts5996629";"rts5996630";"rts5996631";"rts5996634";"rts5996635";"rts5996638";"rts5996643";"rts5996646";"rts5996647";"rts5996651";"rts5996652";"rts5996653";"rts5996655";"rts5996656";"rts5996657";"rts5996658";"rts5996659";"rts5996660";"rts5996661";"rts5996662";"rts5997291";"rts5998525";"rts5998527";"rts5998537";"rts5999018";"rts5999019";"rts5999072";"rts5999150";"rts5999156";"rts5999159";"rts5999166";"rts5999168";"rts5999265";"rts5999314";"rts5999418";"rts6013412";"rts6013456";"rts6045267"
"531";"0";"0";"31";"5994163";"-77";"528";"-77";"0.625";"4";"5a2adf6a8e00a000019864fb";"3";"39";"150000";"0";"200000";"1000";"2";"3";"3";"-77";"-77";"-77";"1";"-77";"-77";"2";"1";"4";"7";"6";"6";"5";"3";"2";"3";"2";"4";"5";"5";"5";"5";"4";"5";"6";"2";"2";"2";"100";"2";"2";"2";"6";"3";"2";"2";"2";"25";"2";"2";"2";"0";"2";"6";"2";"4";"5";"6";"7";"2";"7";"1";"3";"3";"2";"6";"4";"6";"2";"4";"4";"5";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"-77";"-77";"-77";"1";"1";"-77";"5";"3";"1";"3";"3";"2";"1";"1";"2";"2";"1";"5";"1";"1";"5";"80000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5995711,5999155,5999165,5999166,5995713,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996444,5996448,5996595,5996560,5996661,5996590,5996549,5996657,5996527,5996631,5996543,5997291,5998525,6045267,5998537,5994163";"0";"0";"0";"-77";"-77";"b3a9eccef5a7e2bb9fa66c2b99d22f74";"1";"0";"1662996106";"2022-09-12 15:21:46";"2022-09-12 15:30:34";"0000-00-00 00:00:00";"3";"118";"122";"136";"139";"147";"169";"177";"185";"192";"0";"325";"372";"379";"414";"422";"0";"426";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"438";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"432";"0";"0";"0";"429";"0";"442";"500";"302";"528";"7";"0";"35";"0";"0";"0";"278";"0";"284";"286";"384";"113";"195";"511"
"532";"0";"0";"31";"5994163";"-77";"513";"-77";"1";"4";"62ac80c7bb52b8c5e8ba266d";"3";"39";"825000";"300000";"100000";"500";"4";"4";"3";"-77";"-77";"-77";"-77";"-77";"1";"85% equity 15% fixed income";"1";"5";"7";"5";"5";"1";"1";"1";"1";"1";"1";"1";"1";"1";"4";"1";"1";"1";"1";"1";"1";"11";"1";"1";"1";"3";"1";"1";"1";"1";"2";"1";"1";"1";"0";"5";"7";"7";"2";"5";"2";"7";"4";"6";"1";"7";"1";"7";"1";"7";"1";"7";"1";"7";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"2";"-77";"-77";"-77";"2";"-77";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"7";"3";"2";"2";"2";"3";"3";"1";"3";"1";"1";"5";"1";"1";"2";"125000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5995711,5995713,5999158,5999167,5999168,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996444,5996448,5996595,5996617,5996580,5996553,5996658,5996524,5996541,5996653,5996560,5997291,5998525,6045267,5998537,5994163";"0";"0";"0";"-77";"-77";"841ba81254047816488d30137215f011";"1";"0";"1662996129";"2022-09-12 15:22:09";"2022-09-12 15:30:42";"0000-00-00 00:00:00";"3";"20";"25";"32";"38";"46";"51";"57";"63";"71";"0";"207";"265";"277";"324";"332";"0";"337";"0";"340";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"347";"0";"0";"0";"344";"0";"0";"0";"0";"354";"482";"183";"513";"7";"0";"11";"0";"0";"0";"0";"140";"162";"164";"279";"14";"73";"489"
"533";"0";"0";"31";"5994163";"-77";"514";"-77";"0.25";"3";"6288fcde51a372bff1785173";"1";"27";"0";"0";"2000";"500";"2";"1";"2";"-77";"1";"-77";"-77";"-77";"-77";"2";"2";"6";"7";"4";"7";"6";"6";"6";"6";"6";"5";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"75";"6";"6";"6";"5";"5";"4";"5";"5";"47";"5";"5";"4";"35";"5";"5";"5";"5";"4";"5";"4";"4";"2";"5";"5";"5";"4";"3";"6";"4";"4";"4";"5";"4";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"4";"3";"1";"2";"2";"2";"1";"1";"1";"1";"1";"5";"1";"2";"5";"5000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999019,5999071,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5999139,5999149,5999150,5995711,5995713,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996446,5996485,5996615,5996510,5996618,5996511,5996619,5996529,5996555,5996561,5996444,5997291,5998525,6045267,5998537,5994163";"1";"0";"0";"-77";"-77";"3df718f6ef1d9f4d18f936b04a8ea1d6";"1";"0";"1662996144";"2022-09-12 15:22:24";"2022-09-12 15:30:58";"0000-00-00 00:00:00";"9";"65";"69";"75";"79";"86";"90";"98";"106";"112";"0";"242";"313";"321";"369";"381";"385";"0";"388";"0";"391";"393";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"402";"486";"204";"514";"12";"49";"0";"177";"0";"0";"0";"0";"180";"184";"325";"52";"114";"496"
"534";"0";"0";"31";"5994163";"-77";"717";"-77";"0.125";"2";"62a4b2a2831b53dc1beeaab3";"2";"43";"700000";"225000";"1000";"400";"2";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"Preserve Capital";"7";"2";"1";"4";"6";"2";"1";"1";"1";"3";"1";"4";"3";"3";"3";"1";"4";"4";"4";"5";"4";"27";"4";"4";"4";"5";"3";"1";"5";"2";"43";"4";"2";"1";"52";"4";"4";"4";"3";"4";"5";"6";"2";"6";"1";"6";"4";"1";"7";"3";"5";"1";"7";"2";"5";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"2";"-77";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"3";"1";"2";"3";"3";"1";"1";"1";"2";"2";"5";"1";"2";"4";"120000";"Mozilla/5.0 (X11; CrOS x86_64 14909.100.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072,6013412,5994197,5994203,5994205,5994206,5994207,5994207,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5999139,5995710,5999149,5995711,5995713,5999265,6013456,5995707,5999139,5995710,5999149,5995711,5995713,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996446,5996485,5996561,5996662,5996562,5996634,5996516,5996536,5996647,5996554,5996444,5997291,5998525,6045267,5998537,5994163";"0";"0";"0";"-77";"-77";"ac15b04f0f423df5a892eedda7e3b8ed";"1";"0";"1662996152";"2022-09-12 15:22:32";"2022-09-12 15:34:29";"0000-00-00 00:00:00";"19";"96";"103";"114";"123";"131";"138";"146";"159";"268";"333";"411";"488";"502";"559";"572";"579";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"588";"0";"0";"0";"0";"593";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"583";"600";"691";"373";"717";"25";"0";"80";"0";"0";"0";"0";"0";"341";"350";"504";"89";"271";"699"
"535";"0";"0";"31";"5994163";"-77";"984";"-77";"0.5";"1";"561d98e03d7fe8000b0f5e09";"3";"64";"250000";"50000";"200";"100";"3";"3";"1";"-77";"-77";"1";"-77";"-77";"-77";"didn't receive one";"4";"4";"1";"2";"6";"5";"5";"5";"5";"5";"5";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"53";"6";"6";"6";"5";"4";"5";"5";"5";"58";"5";"5";"4";"52";"5";"5";"5";"6";"6";"5";"6";"5";"4";"4";"5";"5";"7";"4";"4";"5";"6";"5";"4";"5";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"2";"-77";"-77";"-77";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"5";"3";"2";"3";"3";"2";"2";"1";"2";"2";"2";"5";"1";"1";"6";"44000";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999019,5999071,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5995711,5999155,5999156,5999165,5995713,5999265,5999165,5995713,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996444,5996448,5996595,5996617,5996580,5996553,5996658,5996524,5996628,5996541,5996560,5997291,5998525,6045267,5998537,5994163";"0";"1";"0";"-77";"-77";"d65c6e6e4edf8f34a353db72b3771f4a";"1";"0";"1662996158";"2022-09-12 15:22:38";"2022-09-12 15:39:02";"0000-00-00 00:00:00";"17";"64";"79";"113";"129";"140";"151";"160";"168";"192";"0";"438";"508";"528";"662";"673";"0";"682";"0";"696";"0";"0";"0";"0";"0";"720";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"704";"0";"0";"0";"0";"728";"918";"407";"984";"26";"47";"0";"0";"365";"0";"0";"0";"377";"383";"533";"55";"196";"930"
"536";"0";"0";"31";"5994163";"-77";"1237";"-77";"0.75";"2";"55eb04337480920010aa9e0d";"1";"36";"0";"50000";"1000";"200";"3";"4";"2";"-77";"-77";"-77";"-77";"1";"-77";"2";"7";"4";"7";"6";"7";"5";"2";"1";"4";"6";"4";"7";"7";"7";"7";"6";"5";"6";"2";"3";"2";"25";"5";"5";"6";"6";"5";"3";"4";"4";"15";"4";"3";"2";"5";"4";"6";"4";"6";"6";"6";"4";"1";"4";"5";"6";"5";"2";"6";"2";"1";"2";"6";"3";"5";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"-77";"-77";"-77";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"3";"1";"3";"3";"2";"3";"1";"3";"1";"1";"5";"1";"2";"5";"12000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5995711,5995713,5999158,5999159,5999167,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996446,5996485,5996561,5996662,5996562,5996554,5996659,5996518,5996627,5996538,5996444,5997291,5998525,6045267,5998537,5994163";"1";"1";"0";"-77";"-77";"74436a2706e0355343f1f6f89350e5b1";"1";"0";"1662996165";"2022-09-12 15:22:45";"2022-09-12 15:43:22";"0000-00-00 00:00:00";"748";"807";"811";"818";"830";"839";"845";"851";"858";"878";"0";"997";"1052";"1058";"1090";"1100";"1103";"0";"0";"0";"0";"0";"0";"0";"1110";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1107";"0";"0";"1105";"1114";"1209";"971";"1237";"770";"0";"791";"0";"0";"949";"0";"0";"952";"958";"1060";"801";"881";"1215"
"537";"0";"0";"31";"5994163";"-77";"3821";"-77";"0.5";"3";"60b63b1f1d8a6fc4d72d5328";"3";"55";"0";"0";"50";"30";"2";"3";"2";"-77";"-77";"-77";"1";"-77";"-77";"I didn't receive one.";"1";"3";"1";"3";"7";"6";"1";"1";"7";"7";"7";"7";"3";"7";"7";"7";"7";"7";"6";"7";"7";"30";"7";"7";"7";"6";"7";"7";"7";"7";"30";"6";"6";"4";"18";"7";"7";"7";"6";"7";"4";"3";"4";"2";"7";"2";"6";"4";"6";"1";"7";"3";"3";"1";"7";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"2";"-77";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"4";"3";"1";"2";"3";"3";"1";"2";"2";"2";"2";"5";"1";"2";"3";"40000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999019,5999071,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5995711,5999155,5999165,5999166,5995713,5999265,5995713,5999265,5999314,5998527,5998527,5998527,5995723,5995737,5996044,5996044,5996044,5999418,5996378,5996378,5996378,5996433,5996432,5996446,5996485,5996561,5996662,5996562,5996634,5996516,5996536,5996647,5996554,5996444,5997291,5998525,6045267,5998537,5994163";"1";"1";"0";"-77";"-77";"3fffce90fde17a8bf196f7223e8a763e";"1";"0";"1662996167";"2022-09-12 15:22:47";"2022-09-12 16:26:28";"0000-00-00 00:00:00";"92";"302";"318";"327";"334";"344";"352";"367";"386";"400";"0";"1028";"1779";"2381";"3243";"3343";"3350";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3392";"0";"0";"0";"0";"3424";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3369";"3460";"3703";"745";"3821";"104";"201";"0";"0";"0";"0";"570";"0";"588";"609";"2384";"286";"403";"3720"
"539";"0";"0";"31";"5994163";"-77";"2475";"-77";"0.75";"2";"5f6056e9a41e0d14d4c19f4c";"2";"36";"350000";"0";"10000";"1000";"2";"4";"3";"-77";"-77";"-77";"-77";"-66";"-77";"2";"4";"5";"4";"6";"7";"6";"7";"7";"6";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"40";"7";"7";"7";"1";"5";"4";"5";"4";"75";"7";"7";"7";"60";"7";"7";"7";"4";"4";"6";"7";"1";"7";"1";"2";"7";"1";"7";"4";"6";"1";"6";"1";"7";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"2";"-77";"-77";"-77";"2";"-77";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"7";"3";"1";"3";"3";"2";"3";"1";"2";"2";"1";"5";"1";"1";"5";"68500";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5995711,5995713,5999158,5999159,5999167,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996444,5996448,5996595,5996617,5996580,5996553,5996658,5996524,5996541,5996653,5996560,5997291,5998525,6045267,5998537,5994163";"0";"0";"0";"-77";"-77";"9bf158985795e1d1d0e6306dbb3f2322";"1";"0";"1662996171";"2022-09-12 15:22:51";"2022-09-12 16:04:06";"0000-00-00 00:00:00";"1286";"1584";"1590";"1673";"1684";"1694";"1767";"1773";"1779";"1786";"0";"1984";"2043";"2062";"2356";"2369";"0";"2374";"0";"2376";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2380";"0";"0";"0";"2378";"0";"0";"0";"0";"2388";"2449";"1970";"2475";"1402";"0";"1545";"0";"0";"1936";"0";"0";"1942";"1947";"2064";"1565";"1789";"2459"
"541";"0";"0";"31";"5994163";"-77";"905";"-77";"0.125";"2";"5f565f889df06007662eaa84";"2";"45";"0";"0";"100";"100";"1";"1";"2";"1";"-77";"-77";"-77";"-77";"-77";"Preserve Capital";"6";"6";"2";"4";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"6";"30";"6";"6";"6";"6";"6";"6";"6";"6";"75";"6";"6";"6";"50";"6";"6";"6";"5";"5";"5";"5";"6";"4";"5";"6";"6";"2";"5";"6";"2";"2";"6";"5";"2";"1";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"3";"1";"1";"1";"1";"3";"3";"3";"1";"2";"2";"5";"1";"2";"2";"54000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,5994212,5994212,6013456,5995707,5999139,5995710,5995707,5999139,5995710,5999149,5995711,5995713,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996446,5996485,5996615,5996510,5996618,5996511,5996619,5996529,5996555,5996561,5996444,5997291,5998525,5998525,5998525,6045267,5998537,5994163";"0";"0";"0";"-77";"-77";"ca489df4d63d4a5e231246505a8ca00a";"1";"0";"1662996205";"2022-09-12 15:23:25";"2022-09-12 15:38:30";"0000-00-00 00:00:00";"15";"75";"88";"99";"111";"146";"158";"169";"191";"212";"313";"489";"621";"631";"707";"717";"724";"0";"728";"0";"733";"736";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"751";"856";"443";"905";"22";"0";"27";"0";"0";"0";"0";"0";"407";"413";"633";"61";"247";"872"
"542";"0";"0";"31";"5994163";"-77";"613";"-77";"0.25";"4";"61213f0d3b4fb00946c94410";"1";"37";"300000";"127000";"1000";"1500";"1";"2";"2";"-77";"1";"-77";"-77";"-77";"-77";"61213f0d3b4fb00946c94410";"1";"1";"1";"4";"7";"6";"6";"6";"6";"7";"5";"7";"7";"7";"7";"6";"6";"7";"7";"7";"7";"15";"7";"7";"7";"7";"7";"7";"7";"6";"100";"7";"7";"7";"25";"6";"6";"6";"6";"6";"6";"6";"3";"6";"3";"7";"5";"5";"2";"7";"1";"3";"6";"6";"6";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"-77";"-77";"-77";"2";"-77";"2";"6";"3";"1";"2";"3";"3";"1";"3";"2";"2";"2";"5";"1";"2";"6";"55000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5999139,5999149,5999150,5995707,5999139,5999149,5999150,5995711,5995713,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996444,5996448,5996595,5996560,5996661,5996590,5996549,5996657,5996527,5996543,5996656,5997291,5998525,6045267,5998537,5994163";"0";"1";"0";"-77";"-77";"799a1bf5c0cad0a494e5c5561f861a56";"1";"0";"1662996208";"2022-09-12 15:23:28";"2022-09-12 15:33:41";"0000-00-00 00:00:00";"21";"74";"86";"102";"111";"121";"133";"141";"153";"165";"0";"362";"424";"432";"485";"493";"0";"501";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"515";"512";"0";"0";"0";"508";"0";"522";"576";"322";"613";"30";"0";"61";"281";"0";"0";"0";"0";"296";"301";"434";"66";"217";"590"
"543";"0";"0";"31";"5994163";"-77";"1384";"-77";"0.875";"4";"615efd1df11a7d21f0f12f68";"3";"33";"500000";"20000";"50000";"1500";"3";"4";"3";"-77";"-77";"-77";"-77";"-77";"-66";"2";"5";"4";"4";"4";"6";"5";"4";"5";"5";"4";"5";"6";"6";"6";"6";"6";"6";"6";"5";"5";"5";"25";"7";"7";"7";"6";"5";"5";"5";"6";"95";"6";"6";"6";"25";"7";"7";"7";"6";"6";"6";"6";"4";"4";"5";"7";"7";"7";"7";"4";"4";"1";"3";"1";"6";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"1";"2";"-77";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"3";"1";"3";"3";"2";"2";"1";"3";"2";"2";"5";"1";"2";"6";"65000";"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36";"-99";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5995711,5995713,5999158,5999167,5999168,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996446,5996485,5996561,5996662,5996562,5996634,5996516,5996536,5996647,5996554,5996444,5997291,5998525,6045267,5998537,5998537,5998537,5994163";"1";"0";"0";"-77";"-77";"b0c0f5269b82abd24f3bd6ccc2748b49";"1";"0";"1662996210";"2022-09-12 15:23:30";"2022-09-12 15:46:34";"0000-00-00 00:00:00";"384";"575";"585";"619";"644";"668";"688";"696";"707";"737";"0";"952";"1046";"1058";"1113";"1144";"1150";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1158";"0";"0";"0";"0";"1162";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1154";"1169";"1315";"894";"1384";"423";"0";"464";"0";"0";"0";"0";"822";"840";"862";"1061";"507";"740";"1355"
"544";"0";"0";"31";"5994163";"-77";"907";"-77";"0.125";"3";"58642f4de16d530001b34622";"3";"62";"0";"0";"2500";"200";"1";"2";"1";"-77";"1";"-77";"-77";"-77";"-77";"2";"1";"1";"7";"1";"7";"7";"6";"6";"6";"6";"6";"7";"7";"7";"7";"6";"6";"6";"6";"6";"6";"24";"7";"7";"7";"7";"7";"7";"7";"7";"0";"7";"7";"7";"10";"2";"2";"2";"6";"6";"6";"2";"7";"2";"1";"2";"6";"2";"3";"5";"1";"6";"6";"2";"5";"1";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"2";"-77";"-77";"-77";"2";"-77";"2";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"6";"2";"1";"3";"3";"2";"3";"1";"1";"1";"1";"5";"1";"2";"3";"20000";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999019,5999071,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5999139,5999149,5999150,5995711,5995713,5999265,5999314,5998527,5995723,5995737,5996044,5999418,5996378,5996433,5996432,5996446,5996485,5996561,5996662,5996562,5996554,5996659,5996518,5996538,5996651,5996444,5997291,5998525,6045267,5998537,5994163";"1";"0";"0";"-77";"-77";"4261c1b091649f27eefcd71dc0339b95";"1";"0";"1662996210";"2022-09-12 15:23:30";"2022-09-12 15:38:37";"0000-00-00 00:00:00";"9";"44";"64";"75";"85";"97";"114";"164";"202";"213";"0";"577";"644";"654";"741";"749";"755";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"777";"0";"0";"0";"0";"0";"0";"772";"0";"0";"762";"786";"867";"426";"907";"18";"26";"0";"294";"0";"0";"0";"0";"303";"320";"658";"34";"216";"883"
