"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"s_0001";"c_0001";"c_0002";"v_149";"ob_reason";"ob_age";"ob_realEstate";"ob_debt";"ob_invest";"ob_saving";"ob_feelingRisk";"ob_investPriority";"ob_scenario";"stimulus_played1";"stimulus_played2";"stimulus_played3";"stimulus_played4";"stimulus_played5";"stimulus_played6";"check_portfolioId";"sim_ethnicity";"sim_general";"sim_gender";"sim_age";"sim_language";"trust_general";"trust_contact";"trust_relationship";"trust_care";"trust_understand";"trust_warmth";"competence_general";"competence_capable";"competence_skillful";"competence_intelligent";"bene_values";"bene_honest";"bene_respect";"li_implement";"li_improvements";"li_better";"lic_amount";"sat_happy";"sat_right";"sat_satisfied";"benef_hurt";"benef_needs";"benef_help";"benef_important";"benef_welfare";"recomm_propensity";"loy_choose";"loy_best";"loy_loyal";"lif_portion";"learn_learn";"learn_improve";"learn_skills";"att_bestInterest";"att_trustworthy";"att_ownInterest";"att_commissions";"fwb_situation";"fwb_left";"fwb_behind";"person_reserved";"person_trsuting";"person_lazy";"person_stress";"person_artistic";"person_sociable";"person_fault";"person_through";"person_nervous";"person_imagination";"patience154";"patience185";"patience202";"patience210";"patience215";"patience206";"patience193";"patience197";"patience189";"patience169";"patience177";"patience181";"patience173";"patience161";"patience165";"patience158";"patience125";"patience139";"patience146";"patience150";"patience143";"patience132";"patience136";"patience129";"patience112";"patience119";"patience122";"patience116";"patience106";"patience109";"patience103";"patience_general";"literacy1";"literacy2";"literacy3";"literacy4";"literacy5";"literacy6";"literacy7";"check_portfolioType";"check_advisorType";"dem_gender";"dem_ethnicity";"dem_usResidence";"dem_financialAdvisorUsage";"dem_education";"income";"browser";"referer";"device_type";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts5994175";"rts5994197";"rts5994203";"rts5994205";"rts5994206";"rts5994207";"rts5994208";"rts5994210";"rts5994211";"rts5994212";"rts5995710";"rts5995723";"rts5995737";"rts5996044";"rts5996378";"rts5996433";"rts5996446";"rts5996448";"rts5996615";"rts5996617";"rts5996618";"rts5996619";"rts5996622";"rts5996625";"rts5996627";"rts5996628";"rts5996629";"rts5996630";"rts5996631";"rts5996634";"rts5996635";"rts5996638";"rts5996643";"rts5996646";"rts5996647";"rts5996651";"rts5996652";"rts5996653";"rts5996655";"rts5996656";"rts5996657";"rts5996658";"rts5996659";"rts5996660";"rts5996661";"rts5996662";"rts5997291";"rts5998525";"rts5998527";"rts5998537";"rts5999018";"rts5999019";"rts5999072";"rts5999150";"rts5999156";"rts5999159";"rts5999166";"rts5999168";"rts5999265";"rts5999314";"rts5999418";"rts6013412";"rts6013456";"rts6045267"
"488";"0";"0";"22";"5999265";"-77";"420";"-77";"0.25";"3";"57bdb5eb467f26000125db79";"3";"47";"400000";"200000";"3500";"150";"1";"2";"2";"-77";"1";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"Mozilla/5.0 (X11; CrOS x86_64 14909.132.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999019,5999071,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5999139,5999149,5999150,5995711,5995713,5999265";"0";"1";"0";"-77";"-77";"70f1356eae2fc33d7501ca45fe9470d5";"1";"0";"1662995757";"2022-09-12 15:15:57";"2022-09-12 15:24:13";"0000-00-00 00:00:00";"41";"147";"154";"239";"355";"366";"383";"392";"407";"417";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"52";"119";"0";"496";"0";"0";"0";"0";"0";"0";"0";"139";"420";"0"
"490";"0";"0";"22";"5999265";"-77";"196";"-77";"0";"2";"627936b58e6416782149ddcb";"2";"23";"0";"0";"50";"100";"1";"1";"1";"1";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5999139,5995710,5995707,5999139,5995710,5999149,5995711,5995713,5999265";"1";"0";"0";"-77";"-77";"f88b66fd9eee07e6e07d39a5f66d28f3";"1";"0";"1662995758";"2022-09-12 15:15:58";"2022-09-12 15:20:15";"0000-00-00 00:00:00";"22";"102";"106";"112";"115";"121";"129";"135";"145";"157";"257";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"27";"0";"84";"0";"0";"0";"0";"0";"0";"0";"0";"97";"196";"0"
"497";"0";"0";"22";"5999166";"-77";"204";"-77";"0.625";"3";"5de82c263aa2777a36b996b2";"3";"43";"0";"4000";"500";"300";"3";"4";"1";"-77";"-77";"-77";"1";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999019,5999071,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5995711,5999155,5999165,5999166,5995713,5999166,5999166";"0";"1";"0";"-77";"-77";"f97cc70b3d82c010739a543e775d4b2e";"1";"0";"1662995837";"2022-09-12 15:17:17";"2022-09-12 15:20:56";"0000-00-00 00:00:00";"12";"71";"77";"94";"105";"112";"123";"126";"131";"137";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"55";"0";"0";"0";"0";"204";"0";"0";"0";"0";"64";"139";"0"
"499";"0";"0";"22";"5999168";"-77";"159";"-77";"0.875";"4";"5b208c7888ee7400012b63f4";"3";"36";"850000";"397000";"10000";"4000";"3";"4";"3";"-77";"-77";"-77";"-77";"-77";"0";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5995711,5995713,5999158,5999167,5999168,5999168,5999168";"0";"0";"0";"-77";"-77";"a17213f90a3221b578b818e1b3d0ccb5";"1";"0";"1662995852";"2022-09-12 15:17:32";"2022-09-12 15:20:21";"0000-00-00 00:00:00";"3";"36";"42";"54";"60";"69";"84";"87";"94";"98";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"13";"0";"0";"0";"0";"159";"0";"0";"0";"21";"101";"0"
"502";"0";"0";"22";"5995723";"-77";"231";"-77";"0.625";"2";"5ae11f9709eae20001132c22";"1";"36";"500000";"320000";"5000";"1500";"3";"3";"2";"-77";"-77";"-66";"-77";"-77";"-77";"2";"6";"5";"6";"5";"5";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5995711,5999155,5999156,5999165,5995713,5999265,5999314,5998527,5995723";"1";"0";"0";"-77";"-77";"8bbf50cc01ac4ade8ebbcedc4997398e";"1";"0";"1662995863";"2022-09-12 15:17:43";"2022-09-12 15:23:29";"0000-00-00 00:00:00";"7";"34";"42";"51";"62";"71";"78";"82";"90";"98";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"346";"0";"10";"0";"23";"0";"205";"0";"0";"0";"209";"231";"0";"26";"100";"0"
"505";"0";"0";"22";"5995737";"-77";"1335";"-77";"0.625";"3";"5dbb9407e0a6e81863526af7";"3";"36";"150000";"17000";"800";"300";"3";"3";"2";"-77";"-77";"-77";"-66";"-77";"-77";"2";"5";"4";"3";"3";"4";"6";"5";"4";"3";"4";"3";"7";"6";"5";"6";"6";"6";"5";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"Mozilla/5.0 (Windows NT 6.3; rv:103.0) Gecko/20100101 Firefox/103.0";"https://ww2.unipark.de/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999019,5999071,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5995711,5999155,5999165,5999166,5995713,5999265,5999314,5998527,5995723,5995737";"0";"1";"0";"-77";"-77";"37e0aa8879da49662d04f9e2aaa20b4a";"1";"0";"1662995899";"2022-09-12 15:18:19";"2022-09-12 15:42:04";"0000-00-00 00:00:00";"201";"442";"462";"848";"876";"906";"935";"972";"1042";"1098";"0";"1425";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1335";"0";"216";"306";"0";"0";"0";"0";"1177";"0";"1219";"1260";"0";"364";"1104";"0"
"508";"0";"0";"22";"5999072";"-77";"24";"-77";"0";"4";"5cbf5b488be75a0016b49758";"-77";"-77";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072";"0";"1";"0";"-77";"-77";"cd2a7638a3c38f1d7cbe88e4c61eea94";"1";"0";"1662995944";"2022-09-12 15:19:04";"2022-09-12 15:19:51";"0000-00-00 00:00:00";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"47";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"514";"0";"0";"22";"5999265";"-77";"158";"-77";"0.25";"3";"5484620efdf99b0379939c6a";"4";"62";"0";"0";"500";"600";"2";"2";"1";"-77";"1";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999019,5999071,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5999139,5999149,5999150,5995711,5995713,5999265";"1";"1";"0";"-77";"-77";"487dd50da4c37313e2d59f51cd792261";"1";"0";"1662996007";"2022-09-12 15:20:07";"2022-09-12 15:23:54";"0000-00-00 00:00:00";"5";"55";"67";"79";"90";"103";"119";"131";"142";"156";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"30";"0";"227";"0";"0";"0";"0";"0";"0";"0";"43";"158";"0"
"518";"0";"0";"22";"5998527";"-77";"371";"-77";"0.375";"4";"5fecec76827f81eea8e1796d";"1";"75";"200000";"100000";"100";"0";"2";"2";"2";"-77";"-77";"-77";"1";"-77";"-77";"I didn't receive one";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5995711,5999155,5999165,5999166,5995713,5999265,5999314,5998527";"1";"0";"0";"-77";"-77";"1ecbe61cbfe07e350818368609f489d1";"1";"0";"1662996035";"2022-09-12 15:20:35";"2022-09-12 15:26:53";"0000-00-00 00:00:00";"22";"97";"109";"124";"157";"166";"174";"181";"198";"222";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"28";"0";"67";"0";"0";"0";"299";"0";"371";"378";"0";"79";"224";"0"
"524";"0";"0";"22";"5999265";"-77";"119";"-77";"0.375";"2";"5e2ac2aa0038f21089a533a4";"3";"43";"0";"23000";"2000";"150";"2";"2";"2";"-77";"-77";"1";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5995711,5999155,5999156,5999165,5995713,5999265";"0";"1";"0";"-77";"-77";"0e5e671000e60005821eefa05a6c0937";"1";"0";"1662996066";"2022-09-12 15:21:06";"2022-09-12 15:24:09";"0000-00-00 00:00:00";"5";"65";"74";"79";"84";"89";"94";"99";"111";"117";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"0";"52";"0";"183";"0";"0";"0";"0";"0";"0";"58";"119";"0"
"528";"0";"0";"22";"5999265";"-77";"91";"-77";"0.375";"2";"5e230311699ac45b327786dc";"1";"66";"0";"0";"1000";"50";"3";"2";"1";"-77";"-77";"1";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36";"https://app.prolific.co/";"0";"0";"-66";"0";"5994175,5999018,5999069,5999071,5999072,6013412,5994197,5994203,5994205,5994206,5994207,5994208,5994210,5994211,5994212,6013456,5995707,5995711,5999155,5999156,5999165,5995713,5999265";"0";"0";"0";"-77";"-77";"f00fd27ae99033d410b7ff8271a9ce27";"1";"0";"1662996086";"2022-09-12 15:21:26";"2022-09-12 15:24:02";"0000-00-00 00:00:00";"6";"36";"43";"51";"55";"61";"65";"70";"77";"88";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"0";"26";"0";"156";"0";"0";"0";"0";"0";"0";"29";"91";"0"
"538";"0";"0";"20";"0";"-77";"0";"-77";"0";"-66";"-66";"-77";"-77";"-66";"-66";"-66";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-77";"-66";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36 Edg/105.0.1343.33";"https://app.prolific.co/";"0";"0";"-66";"0";"0";"0";"0";"0";"-77";"-77";"51fd8b2c9bb1b6e8073d1e006ccde932";"1";"0";"1662996169";"2022-09-12 15:22:49";"2022-09-12 15:22:49";"0000-00-00 00:00:00";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
